Ticker,Last Close Price,Current Price,Signal,Method,Upper_Band,Middle_Band,Lower_Band
SYF,74.66999816894531,74.66999816894531,HOLD (Price within Bollinger Bands),bollinger,75.7602592386359,73.67515563964844,71.59005204066098
SYK,373.0299987792969,373.0299987792969,HOLD (Price within Bollinger Bands),bollinger,391.9094409151406,369.521501159668,347.1335614041954
SYY,75.55999755859375,75.55999755859375,HOLD (Price within Bollinger Bands),bollinger,80.61951805345335,75.93050003051758,71.24148200758181
T,25.844999313354492,25.844999313354492,HOLD (Price within Bollinger Bands),bollinger,26.395094739350714,25.210249996185304,24.025405253019894
TAP,46.91999816894531,46.91999816894531,HOLD (Price within Bollinger Bands),bollinger,48.18072424711418,45.44400005340576,42.70727585969734
TDG,1353.81494140625,1353.81494140625,HOLD (Price within Bollinger Bands),bollinger,1368.321015554815,1309.9892517089843,1251.6574878631536
TDY,518.5399780273438,518.5399780273438,HOLD (Price within Bollinger Bands),bollinger,568.1393426292435,528.4625030517578,488.7856634742722
TECH,61.93000030517578,61.93000030517578,HOLD (Price within Bollinger Bands),bollinger,66.71764984080299,61.760999870300296,56.80434989979759
TEL,240.3699951171875,240.3699951171875,HOLD (Price within Bollinger Bands),bollinger,255.06876579496148,239.32249908447267,223.57623237398386
TER,171.64999389648438,171.64999389648438,HOLD (Price within Bollinger Bands),bollinger,203.38034322138856,164.9569999694824,126.53365671757626
TFC,45.869998931884766,45.869998931884766,SELL (Price above Upper Bollinger Band),bollinger,45.867270498986315,44.29100017547607,42.71472985196583
TGT,91.65850067138672,91.65850067138672,HOLD (Price within Bollinger Bands),bollinger,95.95944104713784,91.63950080871582,87.3195605702938
TJX,147.07000732421875,147.07000732421875,HOLD (Price within Bollinger Bands),bollinger,147.72008847332663,143.59950103759766,139.4789136018687
TKO,183.9481964111328,183.9481964111328,HOLD (Price within Bollinger Bands),bollinger,191.63840226884668,185.55041046142577,179.46241865400486
TMO,594.8499755859375,594.8499755859375,SELL (Price above Upper Bollinger Band),bollinger,593.918385458491,566.8774963378906,539.8366072172903
TMUS,216.2449951171875,216.2449951171875,HOLD (Price within Bollinger Bands),bollinger,233.28258372377638,214.958748626709,196.6349135296416
TPL,1022.6649780273438,1022.6649780273438,SELL (Price above Upper Bollinger Band),bollinger,1021.4947447838689,949.8982513427734,878.3017579016779
TPR,100.61000061035156,100.61000061035156,HOLD (Price within Bollinger Bands),bollinger,121.43949469790803,109.73300018310547,98.02650566830292
TRGP,170.5399932861328,170.5399932861328,HOLD (Price within Bollinger Bands),bollinger,176.38002102322054,158.4281120300293,140.47620303683806
TRMB,79.9800033569336,79.9800033569336,HOLD (Price within Bollinger Bands),bollinger,81.96696400212373,79.71950035095215,77.47203669978056
TROW,104.5199966430664,104.5199966430664,HOLD (Price within Bollinger Bands),bollinger,105.47650186367808,103.25799942016602,101.03949697665395
TRV,289.5299987792969,289.5299987792969,SELL (Price above Upper Bollinger Band),bollinger,289.03400438532424,273.5910018920898,258.1479993988554
TSCO,56.040000915527344,56.040000915527344,HOLD (Price within Bollinger Bands),bollinger,57.20964630395673,54.86499996185303,52.52035361974933
TSLA,406.7120056152344,406.7120056152344,BUY (Price below Lower Bollinger Band),bollinger,472.74425427714016,444.722102355957,416.6999504347739
TSN,54.96500015258789,54.96500015258789,SELL (Price above Upper Bollinger Band),bollinger,54.95862674712611,52.49475021362305,50.03087368011999
TT,419.8399963378906,419.8399963378906,HOLD (Price within Bollinger Bands),bollinger,450.1891190360272,428.4020004272461,406.614881818465
TTD,42.959999084472656,42.959999084472656,HOLD (Price within Bollinger Bands),bollinger,56.81633420825893,48.90374984741211,40.991165486565286
TTWO,239.04220581054688,239.04220581054688,HOLD (Price within Bollinger Bands),bollinger,268.42083310049986,250.86160888671876,233.30238467293762
TXN,163.60679626464844,163.60679626464844,HOLD (Price within Bollinger Bands),bollinger,177.88515873253016,165.29115142822266,152.69714412391517
TXT,82.6500015258789,82.6500015258789,HOLD (Price within Bollinger Bands),bollinger,83.57809229568115,81.13999977111817,78.7019072465552
TYL,468.2799987792969,468.2799987792969,HOLD (Price within Bollinger Bands),bollinger,529.9643974548221,485.9969985961914,442.0295997375607
UAL,98.4800033569336,98.4800033569336,HOLD (Price within Bollinger Bands),bollinger,101.9277006098053,96.75550003051758,91.58329945122986
UBER,93.1500015258789,93.1500015258789,HOLD (Price within Bollinger Bands),bollinger,98.21406908167623,94.30949974060059,90.40493039952494
UDR,34.630001068115234,34.630001068115234,HOLD (Price within Bollinger Bands),bollinger,37.15864702940323,34.99000015258789,32.82135327577255
UHS,228.74000549316406,228.74000549316406,HOLD (Price within Bollinger Bands),bollinger,235.3679895333173,218.76650009155273,202.16501064978814
ULTA,540.8150024414062,540.8150024414062,SELL (Price above Upper Bollinger Band),bollinger,538.0016839077692,521.0497467041016,504.097809500434
UNH,333.9599914550781,333.9599914550781,HOLD (Price within Bollinger Bands),bollinger,379.17228713808186,345.32299957275393,311.473712007426
UNP,222.35499572753906,222.35499572753906,HOLD (Price within Bollinger Bands),bollinger,228.28123001761665,221.21624984741212,214.15126967720758
UPS,96.41500091552734,96.41500091552734,HOLD (Price within Bollinger Bands),bollinger,100.30996810718317,92.38274993896485,84.45553177074653
URI,851.7100219726562,851.7100219726562,HOLD (Price within Bollinger Bands),bollinger,1002.0608036936685,890.7553771972656,779.4499507008627
USB,47.72999954223633,47.72999954223633,HOLD (Price within Bollinger Bands),bollinger,48.440469593954596,47.190999794006345,45.941529994058094
V,337.6282958984375,337.6282958984375,HOLD (Price within Bollinger Bands),bollinger,349.45142790652085,341.11524810791013,332.7790683092994
VICI,30.760000228881836,30.760000228881836,HOLD (Price within Bollinger Bands),bollinger,31.66689817952127,30.535500144958498,29.404102110395726
VLO,178.22999572753906,178.22999572753906,HOLD (Price within Bollinger Bands),bollinger,184.3320235035381,170.69899978637696,157.06597606921582
VLTO,98.33000183105469,98.33000183105469,HOLD (Price within Bollinger Bands),bollinger,106.06915831544607,100.84450073242188,95.61984314939768
VMC,288.8800048828125,288.8800048828125,HOLD (Price within Bollinger Bands),bollinger,298.3524276623919,291.4696533203125,284.5868789782331
VRSK,217.8000030517578,217.8000030517578,HOLD (Price within Bollinger Bands),bollinger,243.43786170448175,222.89649963378906,202.35513756309638
VRSN,253.4600067138672,253.4600067138672,HOLD (Price within Bollinger Bands),bollinger,266.874161389783,247.71000137329102,228.54584135679906
VRTX,440.2200012207031,440.2200012207031,SELL (Price above Upper Bollinger Band),bollinger,436.21638117271584,422.6545043945313,409.0926276163467
VST,172.2550048828125,172.2550048828125,BUY (Price below Lower Bollinger Band),bollinger,204.79623049184113,189.49025115966796,174.1842718274948
VTR,77.25,77.25,HOLD (Price within Bollinger Bands),bollinger,78.53554255743715,73.20200004577637,67.86845753411559
VTRS,11.125,11.125,SELL (Price above Upper Bollinger Band),bollinger,11.09624158073954,10.457250022888184,9.818258465036829
VZ,41.435001373291016,41.435001373291016,SELL (Price above Upper Bollinger Band),bollinger,41.38252826582311,39.862249755859374,38.341971245895635
WAB,207.72500610351562,207.72500610351562,HOLD (Price within Bollinger Bands),bollinger,212.3087281942688,202.00870590209962,191.70868360993043
WAT,389.0,389.0,HOLD (Price within Bollinger Bands),bollinger,393.1010759606008,359.5675018310547,326.0339277015086
WBD,22.19499969482422,22.19499969482422,HOLD (Price within Bollinger Bands),bollinger,24.27734468771797,21.51825017929077,18.75915567086357
WDAY,225.42999267578125,225.42999267578125,HOLD (Price within Bollinger Bands),bollinger,248.30392973770057,234.4599983215332,220.6160669053658
WDC,161.32000732421875,161.32000732421875,HOLD (Price within Bollinger Bands),bollinger,182.5916587472945,144.72850189208984,106.86534503688517
WEC,111.91000366210938,111.91000366210938,HOLD (Price within Bollinger Bands),bollinger,118.62210428954997,113.88950080871582,109.15689732788168
WELL,191.94500732421875,191.94500732421875,HOLD (Price within Bollinger Bands),bollinger,195.0685144245559,182.28968505859376,169.51085569263162
WFC,85.56500244140625,85.56500244140625,HOLD (Price within Bollinger Bands),bollinger,87.86022381371735,85.62564277648926,83.39106173926116
WM,206.33999633789062,206.33999633789062,HOLD (Price within Bollinger Bands),bollinger,220.55672570731795,206.11399993896484,191.67127417061172
WMB,59.970001220703125,59.970001220703125,HOLD (Price within Bollinger Bands),bollinger,63.39118142508779,59.31799964904785,55.24481787300791
WMT,102.28500366210938,102.28500366210938,HOLD (Price within Bollinger Bands),bollinger,108.21903524744664,103.7932502746582,99.36746530186977
WRB,77.2925033569336,77.2925033569336,HOLD (Price within Bollinger Bands),bollinger,77.86104564639584,74.31012535095215,70.75920505550846
WSM,189.67999267578125,189.67999267578125,HOLD (Price within Bollinger Bands),bollinger,200.46391952709286,192.69550018310548,184.9270808391181
WST,270.6199951171875,270.6199951171875,HOLD (Price within Bollinger Bands),bollinger,298.7470829527044,280.6378768920898,262.52867083147527
WTW,320.8399963378906,320.8399963378906,HOLD (Price within Bollinger Bands),bollinger,335.3445700355838,323.5874984741211,311.8304269126584
WY,22.652999877929688,22.652999877929688,HOLD (Price within Bollinger Bands),bollinger,24.241281890961684,23.17165002822876,22.10201816549584
WYNN,123.33999633789062,123.33999633789062,HOLD (Price within Bollinger Bands),bollinger,129.08366881909177,123.07049980163575,117.05733078417973
XEL,80.8949966430664,80.8949966430664,HOLD (Price within Bollinger Bands),bollinger,81.8412655991245,80.80975074768067,79.77823589623684
XOM,119.00499725341797,119.00499725341797,HOLD (Price within Bollinger Bands),bollinger,119.71858055152117,115.43125,111.14391944847884
XYL,148.97999572753906,148.97999572753906,HOLD (Price within Bollinger Bands),bollinger,153.22861842424845,149.39049911499023,145.55237980573202
XYZ,63.33000183105469,63.33000183105469,HOLD (Price within Bollinger Bands),bollinger,84.10866138071634,73.44350051879883,62.77833965688131
YUM,149.80499267578125,149.80499267578125,HOLD (Price within Bollinger Bands),bollinger,154.1044338812376,145.64074935913087,137.17706483702412
ZBH,90.24500274658203,90.24500274658203,HOLD (Price within Bollinger Bands),bollinger,110.36649276761702,97.33675041198731,84.3070080563576
ZBRA,250.05999755859375,250.05999755859375,HOLD (Price within Bollinger Bands),bollinger,321.54941206914447,277.45550003051756,233.36158799189064
ZTS,121.802001953125,121.802001953125,HOLD (Price within Bollinger Bands),bollinger,159.56298514584307,135.33656044006347,111.11013573428386
