Ticker,Last Close Price,Current Price,Signal,Method,Upper_Band,Middle_Band,Lower_Band
SWKS,69.47000122070312,69.47000122070312,HOLD (Price within Bollinger Bands),bollinger,81.3448899615947,74.37350006103516,67.40211016047562
SYF,75.20500183105469,75.20500183105469,HOLD (Price within Bollinger Bands),bollinger,75.99031579245869,73.42553024291992,70.86074469338115
SYK,368.4224853515625,368.4224853515625,HOLD (Price within Bollinger Bands),bollinger,391.6984987093465,369.3866256713867,347.0747526334269
SYY,75.56999969482422,75.56999969482422,HOLD (Price within Bollinger Bands),bollinger,80.95714473124714,76.10150032043457,71.245855909622
T,25.639999389648438,25.639999389648438,HOLD (Price within Bollinger Bands),bollinger,26.461268308429975,25.22750005722046,23.993731806010945
TAP,46.689998626708984,46.689998626708984,HOLD (Price within Bollinger Bands),bollinger,48.28393483521618,45.486000061035156,42.68806528685413
TDG,1296.1800537109375,1296.1800537109375,HOLD (Price within Bollinger Bands),bollinger,1364.7421729588946,1304.1800109863282,1243.6178490137618
TDY,520.10498046875,520.10498046875,HOLD (Price within Bollinger Bands),bollinger,572.6040310351191,530.6437530517578,488.68347506839655
TECH,60.9900016784668,60.9900016784668,HOLD (Price within Bollinger Bands),bollinger,66.68986004478012,61.72399978637695,56.758139527973775
TEL,246.82000732421875,246.82000732421875,HOLD (Price within Bollinger Bands),bollinger,255.71000555633353,238.5384994506836,221.36699334503365
TER,178.22000122070312,178.22000122070312,HOLD (Price within Bollinger Bands),bollinger,203.1325723330398,163.2870002746582,123.44142821627659
TFC,45.650001525878906,45.650001525878906,HOLD (Price within Bollinger Bands),bollinger,46.02305143355676,44.052500343322755,42.08194925308875
TGT,91.73269653320312,91.73269653320312,HOLD (Price within Bollinger Bands),bollinger,97.14524911460828,92.59063491821288,88.0360207218175
TJX,147.7100067138672,147.7100067138672,SELL (Price above Upper Bollinger Band),bollinger,147.19915777843676,143.37750091552735,139.55584405261794
TKO,180.5800018310547,180.5800018310547,HOLD (Price within Bollinger Bands),bollinger,191.981010265706,185.68950119018555,179.3979921146651
TMO,586.239990234375,586.239990234375,HOLD (Price within Bollinger Bands),bollinger,590.4237193462625,563.8849975585938,537.3462757709251
TMUS,214.1199951171875,214.1199951171875,HOLD (Price within Bollinger Bands),bollinger,234.5368363935275,215.54099884033204,196.54516128713658
TPL,1001.719970703125,1001.719970703125,HOLD (Price within Bollinger Bands),bollinger,1007.4868679200661,945.4399993896484,883.3931308592307
TPR,104.22000122070312,104.22000122070312,HOLD (Price within Bollinger Bands),bollinger,121.75952642084694,110.5400001525879,99.32047388432885
TRGP,171.1876983642578,171.1876983642578,HOLD (Price within Bollinger Bands),bollinger,175.2065192021734,157.19822006225587,139.18992092233833
TRMB,82.06999969482422,82.06999969482422,SELL (Price above Upper Bollinger Band),bollinger,81.97079476006436,79.60800018310547,77.24520560614658
TROW,104.58000183105469,104.58000183105469,HOLD (Price within Bollinger Bands),bollinger,105.2894887659719,103.17999992370605,101.0705110814402
TRV,286.7900085449219,286.7900085449219,SELL (Price above Upper Bollinger Band),bollinger,286.7571701021743,272.2260025024414,257.6948349027085
TSCO,55.92499923706055,55.92499923706055,HOLD (Price within Bollinger Bands),bollinger,57.09654803191725,54.81824989318848,52.53995175445971
TSLA,430.375,430.375,HOLD (Price within Bollinger Bands),bollinger,468.85893314973555,445.81275177001953,422.7665703903035
TSN,54.439998626708984,54.439998626708984,HOLD (Price within Bollinger Bands),bollinger,54.61594408585256,52.37350006103516,50.13105603621776
TT,420.2699890136719,420.2699890136719,HOLD (Price within Bollinger Bands),bollinger,450.41079707484596,428.1320007324219,405.8532043899978
TTD,43.93000030517578,43.93000030517578,HOLD (Price within Bollinger Bands),bollinger,56.6439174926071,49.25774993896484,41.87158238532258
TTWO,239.99000549316406,239.99000549316406,HOLD (Price within Bollinger Bands),bollinger,268.914952226516,251.85349960327147,234.79204698002695
TXN,163.09500122070312,163.09500122070312,HOLD (Price within Bollinger Bands),bollinger,178.94469156620224,165.80743942260742,152.6701872790126
TXT,82.7300033569336,82.7300033569336,HOLD (Price within Bollinger Bands),bollinger,83.48311337116608,81.10249977111816,78.72188617107024
TYL,467.5,467.5,HOLD (Price within Bollinger Bands),bollinger,530.7494455901823,487.4539993286133,444.1585530670443
UAL,99.70999908447266,99.70999908447266,HOLD (Price within Bollinger Bands),bollinger,101.84834498324219,96.72799987792969,91.6076547726172
UBER,93.63999938964844,93.63999938964844,HOLD (Price within Bollinger Bands),bollinger,98.23279423500574,94.28149948120117,90.33020472739659
UDR,35.04999923706055,35.04999923706055,HOLD (Price within Bollinger Bands),bollinger,37.26115947509816,35.06400012969971,32.86684078430125
UHS,229.92999267578125,229.92999267578125,HOLD (Price within Bollinger Bands),bollinger,234.94175943241532,217.61699981689452,200.29224020137372
ULTA,538.2899780273438,538.2899780273438,SELL (Price above Upper Bollinger Band),bollinger,537.7471265930135,521.0179931640625,504.28885973511154
UNH,339.6449890136719,339.6449890136719,HOLD (Price within Bollinger Bands),bollinger,380.2296382308966,346.4877502441406,312.7458622573846
UNP,225.17999267578125,225.17999267578125,HOLD (Price within Bollinger Bands),bollinger,228.68712961488063,221.38199920654296,214.07686879820528
UPS,96.1449966430664,96.1449966430664,HOLD (Price within Bollinger Bands),bollinger,100.07046760779997,91.84224967956543,83.61403175133088
URI,861.4099731445312,861.4099731445312,HOLD (Price within Bollinger Bands),bollinger,1020.9332216100793,900.1764984130859,779.4197752160926
USB,47.76499938964844,47.76499938964844,HOLD (Price within Bollinger Bands),bollinger,48.46468094044735,47.080749893188475,45.6968188459296
V,342.1499938964844,342.1499938964844,HOLD (Price within Bollinger Bands),bollinger,350.4227583667469,341.7759979248047,333.1292374828625
VICI,30.53499984741211,30.53499984741211,HOLD (Price within Bollinger Bands),bollinger,31.66176740309612,30.531750106811522,29.401732810526923
VLO,178.89999389648438,178.89999389648438,HOLD (Price within Bollinger Bands),bollinger,184.40305441835764,169.675,154.94694558164238
VLTO,98.16000366210938,98.16000366210938,HOLD (Price within Bollinger Bands),bollinger,106.09581607545175,101.0450008392334,95.99418560301504
VMC,295.5199890136719,295.5199890136719,HOLD (Price within Bollinger Bands),bollinger,298.8980845582771,291.83339233398436,284.7687001096916
VRSK,212.11500549316406,212.11500549316406,HOLD (Price within Bollinger Bands),bollinger,244.07888799501393,223.41974945068358,202.76061090635324
VRSN,251.8800048828125,251.8800048828125,HOLD (Price within Bollinger Bands),bollinger,267.9059058453423,248.09600143432618,228.28609702331002
VRTX,433.125,433.125,SELL (Price above Upper Bollinger Band),bollinger,433.0341139506196,421.02075347900393,409.00739300738826
VST,179.66000366210938,179.66000366210938,HOLD (Price within Bollinger Bands),bollinger,206.99659509856602,191.46700057983398,175.93740606110194
VTR,76.77999877929688,76.77999877929688,HOLD (Price within Bollinger Bands),bollinger,78.0049586635375,72.81100006103516,67.61704145853282
VTRS,11.005000114440918,11.005000114440918,SELL (Price above Upper Bollinger Band),bollinger,10.979319318377776,10.405750036239624,9.832180754101472
VZ,40.80500030517578,40.80500030517578,HOLD (Price within Bollinger Bands),bollinger,41.16248066692444,39.808749771118165,38.45501887531189
WAB,209.82000732421875,209.82000732421875,HOLD (Price within Bollinger Bands),bollinger,212.14608277150967,201.52950057983398,190.9129183881583
WAT,388.3500061035156,388.3500061035156,HOLD (Price within Bollinger Bands),bollinger,389.35195203271593,356.91000213623045,324.46805223974496
WBD,22.4950008392334,22.4950008392334,HOLD (Price within Bollinger Bands),bollinger,24.44946119497817,21.338250255584718,18.227039316191266
WDAY,226.93499755859375,226.93499755859375,HOLD (Price within Bollinger Bands),bollinger,248.06836414357943,234.61874923706054,221.16913433054165
WDC,166.22999572753906,166.22999572753906,HOLD (Price within Bollinger Bands),bollinger,180.88708747062765,142.96450119018556,105.04191490974347
WEC,111.75,111.75,HOLD (Price within Bollinger Bands),bollinger,118.86274319171596,114.08550071716309,109.30825824261021
WELL,192.13999938964844,192.13999938964844,HOLD (Price within Bollinger Bands),bollinger,194.18698498354854,181.28796844482423,168.38895190609992
WFC,86.24500274658203,86.24500274658203,HOLD (Price within Bollinger Bands),bollinger,87.94198970592123,85.52467613220215,83.10736255848306
WM,203.5800018310547,203.5800018310547,HOLD (Price within Bollinger Bands),bollinger,221.2549036578339,206.45049972534179,191.64609579284968
WMB,60.33000183105469,60.33000183105469,HOLD (Price within Bollinger Bands),bollinger,63.749698320097735,59.440999603271486,55.132300886445236
WMT,103.23999786376953,103.23999786376953,HOLD (Price within Bollinger Bands),bollinger,108.51887766683151,103.99249992370605,99.46612218058058
WRB,76.54000091552734,76.54000091552734,HOLD (Price within Bollinger Bands),bollinger,77.37429687143752,74.12250022888183,70.87070358632614
WSM,192.8800048828125,192.8800048828125,HOLD (Price within Bollinger Bands),bollinger,200.69539261888755,192.60300064086914,184.51060866285073
WST,273.3599853515625,273.3599853515625,HOLD (Price within Bollinger Bands),bollinger,299.3131935430962,280.643000793457,261.97280804381785
WTW,320.45001220703125,320.45001220703125,HOLD (Price within Bollinger Bands),bollinger,335.77967525588684,323.9654998779297,312.15132449997253
WY,22.584999084472656,22.584999084472656,HOLD (Price within Bollinger Bands),bollinger,24.269874630659256,23.228249931335448,22.18662523201164
WYNN,125.51000213623047,125.51000213623047,HOLD (Price within Bollinger Bands),bollinger,129.56901982107107,122.72400016784668,115.87898051462228
XEL,80.41999816894531,80.41999816894531,HOLD (Price within Bollinger Bands),bollinger,81.85876451068968,80.80500068664551,79.75123686260135
XOM,118.22000122070312,118.22000122070312,HOLD (Price within Bollinger Bands),bollinger,119.4813563260374,115.01800003051758,110.55464373499777
XYL,151.22999572753906,151.22999572753906,HOLD (Price within Bollinger Bands),bollinger,153.68453813221075,149.2509994506836,144.81746076915644
XYZ,65.5,65.5,HOLD (Price within Bollinger Bands),bollinger,83.58703159855483,73.99050064086914,64.39396968318346
YUM,149.67999267578125,149.67999267578125,HOLD (Price within Bollinger Bands),bollinger,153.65200702778338,145.33499984741212,137.01799266704086
ZBH,89.20500183105469,89.20500183105469,HOLD (Price within Bollinger Bands),bollinger,110.52476148559333,97.77925033569336,85.0337391857934
ZBRA,257.3275146484375,257.3275146484375,HOLD (Price within Bollinger Bands),bollinger,322.2416659178196,279.7308753967285,237.22008487563738
ZTS,122.45179748535156,122.45179748535156,HOLD (Price within Bollinger Bands),bollinger,159.85347221395503,136.44469566345214,113.03591911294924
